id,index,ret_subj,ploss_subj,avgloss_subj,exploss_subj,glscore_calc,experience_stockmarket_subj,experience_swiss_stockmarket_subj,knowledge_stockmarket_subj,knowledge_swiss_stockmarket_subj,num_investments_subj,mroi_obj,var_obj,avgloss_obj,ploss_obj,maxloss_obj,evloss_x_ploss_obj,quest,perceived
140,ActelionN,5,50,15,10,8,1,1,2,1,0,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,5
141,ActelionN,5,60,20,10,10,2,1,2,1,0,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,5
143,ActelionN,6,20,5,7,10,4,1,4,3,10,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,7
144,ActelionN,5,20,15,0,10,1,1,1,1,0,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,7
145,ActelionN,6,30,20,30,10,1,1,2,1,0,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,5
146,ActelionN,6,45,10,2,11,4,4,5,4,20,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,6
148,ActelionN,7,20,35,15,10,4,2,4,2,4,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,7
149,ActelionN,5,48,10,20,12,3,1,3,1,0,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,6
150,ActelionN,4,40,18,25,10,4,2,4,2,30,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,6
151,ActelionN,3,50,35,20,12,2,1,2,1,2,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,7
152,ActelionN,5,70,46,13,10,2,1,2,1,1,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,6
153,ActelionN,6,45,20,0,12,3,1,3,2,30,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,7
154,ActelionN,5,15,35,25,11,3,1,3,1,4,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,7
156,ActelionN,5,45,15,0,11,1,1,1,1,0,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,4
157,ActelionN,2,60,15,70,12,2,1,2,1,0,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,7
158,ActelionN,1,55,60,70,12,2,1,2,1,1,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,7
160,ActelionN,6,80,10,0,9,3,1,3,1,0,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,5
162,ActelionN,5,5,25,0,9,1,1,1,1,0,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,6
163,ActelionN,5,18,15,0,10,3,1,2,1,0,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,5
164,ActelionN,7,25,25,35,10,1,1,3,1,1,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,7
166,ActelionN,5,80,0,0,10,1,1,3,2,0,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,6
167,ActelionN,7,45,11,12,13,2,1,1,1,0,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,7
168,ActelionN,5,40,15,25,10,1,1,1,1,0,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,6
169,ActelionN,6,45,40,90,10,1,1,1,1,0,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,7
170,ActelionN,4,40,40,65,9,2,3,3,3,2,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,5
172,ActelionN,7,65,30,20,9,4,1,4,2,15,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,7
173,ActelionN,7,60,10,35,10,3,3,3,3,500,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,7
179,ActelionN,7,38,12,10,8,2,1,2,1,0,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,7
181,ActelionN,4,10,0,25,10,3,1,3,1,4,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,6
182,ActelionN,2,50,10,90,10,1,1,2,1,0,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,7
183,ActelionN,5,10,0,20,13,3,1,4,1,0,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,7
184,ActelionN,6,30,15,10,11,3,2,4,2,5,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,6
185,ActelionN,7,30,50,50,11,2,1,2,1,0,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,6
186,ActelionN,1,90,45,35,11,3,2,4,2,10,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,5
188,ActelionN,1,85,70,80,12,1,1,2,1,3,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,7
189,ActelionN,7,24,50,10,7,1,1,1,1,0,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,7
190,ActelionN,6,28,21,19,9,3,1,4,1,2,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,7
191,ActelionN,5,10,12,5,12,1,1,1,1,0,0.213111028785714,0.193701237656427,0.133545806285714,0.5,0.03142329,0.0667729031428571,Fluctuation,7
60,AdeccoGroupN,4,70,15,25,11,1,1,2,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
64,AdeccoGroupN,4,30,25,3,10,1,1,1,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
65,AdeccoGroupN,5,40,30,15,10,3,1,3,1,3,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
66,AdeccoGroupN,4,0,0,0,10,1,1,1,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,4
67,AdeccoGroupN,5,30,32,23,12,1,1,2,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,5
68,AdeccoGroupN,6,35,25,45,10,1,1,1,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,5
70,AdeccoGroupN,4,40,25,40,8,2,1,2,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
71,AdeccoGroupN,5,20,38,30,10,4,1,4,1,1,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
72,AdeccoGroupN,5,45,30,45,11,1,1,2,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
74,AdeccoGroupN,2,40,35,35,11,5,1,4,1,100,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,7
75,AdeccoGroupN,3,7,37,18,12,1,1,1,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,5
76,AdeccoGroupN,5,30,35,25,9,1,1,2,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,5
78,AdeccoGroupN,5,75,15,0,9,3,1,3,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
80,AdeccoGroupN,4,70,50,50,10,3,3,4,4,15,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,3
81,AdeccoGroupN,4,35,40,35,10,1,1,1,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
82,AdeccoGroupN,3,15,30,25,11,3,1,3,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
83,AdeccoGroupN,4,40,30,30,11,5,3,4,3,5,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
84,AdeccoGroupN,5,40,30,35,13,4,1,3,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,5
86,AdeccoGroupN,3,20,30,20,10,2,1,2,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
87,AdeccoGroupN,2,30,40,0,13,2,1,2,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
89,AdeccoGroupN,4,30,20,25,10,3,1,3,1,5,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,7
90,AdeccoGroupN,5,20,40,40,10,2,1,4,3,20,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,4
91,AdeccoGroupN,4,60,40,40,10,1,1,1,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,5
92,AdeccoGroupN,2,65,55,60,7,2,1,2,1,1,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,7
93,AdeccoGroupN,4,45,30,10,10,1,1,1,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,7
95,AdeccoGroupN,5,50,28,40,9,3,1,3,1,3,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,7
96,AdeccoGroupN,4,30,30,30,11,4,2,4,2,20,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,5
97,AdeccoGroupN,6,30,32,15,10,1,1,3,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,7
98,AdeccoGroupN,1,55,25,80,3,3,1,3,1,2,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
99,AdeccoGroupN,5,45,35,45,9,2,1,3,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
100,AdeccoGroupN,4,50,40,40,12,5,2,5,2,20,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
101,AdeccoGroupN,3,50,51,50,10,2,2,2,2,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
103,AdeccoGroupN,4,30,40,25,12,2,1,3,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,7
104,AdeccoGroupN,4,10,18,13,6,1,1,2,1,1,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,5
105,AdeccoGroupN,4,40,25,50,8,1,1,1,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
106,AdeccoGroupN,4,45,26,26,12,4,3,4,3,15,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
107,AdeccoGroupN,3,35,30,35,11,1,1,2,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,7
108,AdeccoGroupN,4,45,45,45,11,2,1,2,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
109,AdeccoGroupN,7,35,20,20,10,4,4,5,4,3,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,7
110,AdeccoGroupN,3,100,50,0,10,2,1,2,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,7
111,AdeccoGroupN,5,15,20,17,11,1,1,2,1,5,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
112,AdeccoGroupN,4,40,35,25,12,1,1,2,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
113,AdeccoGroupN,2,40,50,3,11,4,3,3,3,100,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,7
114,AdeccoGroupN,5,65,35,15,11,2,1,2,1,4,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
116,AdeccoGroupN,4,40,35,25,12,1,1,1,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,7
119,AdeccoGroupN,6,30,40,0,12,3,1,3,1,1,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
120,AdeccoGroupN,4,45,40,35,11,3,1,3,1,5,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,5
123,AdeccoGroupN,2,5,15,20,10,1,1,1,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,7
127,AdeccoGroupN,4,35,15,10,12,3,1,4,1,36,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
129,AdeccoGroupN,3,35,20,40,7,3,2,3,1,2,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
130,AdeccoGroupN,5,60,45,25,12,1,1,3,2,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
131,AdeccoGroupN,5,25,30,25,6,2,1,3,1,1,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,4
133,AdeccoGroupN,5,10,8,0,8,2,1,2,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,4
134,AdeccoGroupN,5,45,30,25,11,3,1,3,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
135,AdeccoGroupN,4,50,45,47,9,1,1,1,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
136,AdeccoGroupN,4,50,50,55,11,1,1,1,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
138,AdeccoGroupN,4,50,0,20,12,4,1,4,1,5,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,5
139,AdeccoGroupN,3,25,40,15,10,4,2,4,2,50,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,4
140,AdeccoGroupN,4,40,40,40,8,1,1,2,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
141,AdeccoGroupN,5,75,25,20,10,2,1,2,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
143,AdeccoGroupN,5,40,20,4,10,4,1,4,3,10,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
144,AdeccoGroupN,5,40,40,10,10,1,1,1,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
145,AdeccoGroupN,4,50,45,45,10,1,1,2,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,5
146,AdeccoGroupN,4,45,27,10,11,4,4,5,4,20,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
148,AdeccoGroupN,4,30,35,25,10,4,2,4,2,4,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
149,AdeccoGroupN,5,35,28,30,12,3,1,3,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
150,AdeccoGroupN,4,45,35,25,10,4,2,4,2,30,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
151,AdeccoGroupN,3,60,10,0,12,2,1,2,1,2,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,7
152,AdeccoGroupN,5,12,30,5,10,2,1,2,1,1,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,7
153,AdeccoGroupN,4,55,40,5,12,3,1,3,2,30,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
154,AdeccoGroupN,5,30,40,30,11,3,1,3,1,4,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
156,AdeccoGroupN,3,45,30,0,11,1,1,1,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,7
157,AdeccoGroupN,3,50,25,40,12,2,1,2,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
158,AdeccoGroupN,2,50,50,50,12,2,1,2,1,1,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,7
160,AdeccoGroupN,4,50,35,20,9,3,1,3,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,5
162,AdeccoGroupN,4,20,35,0,9,1,1,1,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
163,AdeccoGroupN,4,40,30,10,10,3,1,2,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
164,AdeccoGroupN,6,45,35,5,10,1,1,3,1,1,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,5
166,AdeccoGroupN,3,40,10,10,10,1,1,3,2,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
167,AdeccoGroupN,5,45,25,27,13,2,1,1,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,5
168,AdeccoGroupN,4,40,20,30,10,1,1,1,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
169,AdeccoGroupN,2,60,30,80,10,1,1,1,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,7
170,AdeccoGroupN,6,30,55,80,9,2,3,3,3,2,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,5
172,AdeccoGroupN,5,80,20,30,9,4,1,4,2,15,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
173,AdeccoGroupN,6,50,30,18,10,3,3,3,3,500,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,5
179,AdeccoGroupN,5,35,28,15,8,2,1,2,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
181,AdeccoGroupN,6,30,30,35,10,3,1,3,1,4,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
182,AdeccoGroupN,4,70,40,30,10,1,1,2,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,7
183,AdeccoGroupN,4,45,2,10,13,3,1,4,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
184,AdeccoGroupN,4,50,40,40,11,3,2,4,2,5,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
185,AdeccoGroupN,4,60,40,50,11,2,1,2,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
186,AdeccoGroupN,3,80,40,25,11,3,2,4,2,10,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,5
188,AdeccoGroupN,3,75,35,40,12,1,1,2,1,3,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
189,AdeccoGroupN,7,12,80,47,7,1,1,1,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
190,AdeccoGroupN,5,48,36,30,9,3,1,4,1,2,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
191,AdeccoGroupN,4,20,15,0,12,1,1,1,1,0,0.0630559587692308,0.107811798977194,0.225974879833333,0.461538461538462,0.013848397,0.104296098384615,Fluctuation,6
60,CSGroupN,4,80,25,30,11,1,1,2,1,0,0.0651559139285714,0.132675961638918,0.2680388175,0.428571428571429,0.080837095,0.114873778928571,Fluctuation,6
64,CSGroupN,3,30,30,30,10,1,1,1,1,0,0.0651559139285714,0.132675961638918,0.2680388175,0.428571428571429,0.080837095,0.114873778928571,Fluctuation,5
65,CSGroupN,4,20,30,30,10,3,1,3,1,3,0.0651559139285714,0.132675961638918,0.2680388175,0.428571428571429,0.080837095,0.114873778928571,Fluctuation,6
66,CSGroupN,3,10,10,10,10,1,1,1,1,0,0.0651559139285714,0.132675961638918,0.2680388175,0.428571428571429,0.080837095,0.114873778928571,Fluctuation,4
67,CSGroupN,5,46,21,27,12,1,1,2,1,0,0.0651559139285714,0.132675961638918,0.2680388175,0.428571428571429,0.080837095,0.114873778928571,Fluctuation,6
68,CSGroupN,4,45,30,45,10,1,1,1,1,0,0.0651559139285714,0.132675961638918,0.2680388175,0.428571428571429,0.080837095,0.114873778928571,Fluctuation,4
70,CSGroupN,5,50,25,50,8,2,1,2,1,0,0.0651559139285714,0.132675961638918,0.2680388175,0.428571428571429,0.080837095,0.114873778928571,Fluctuation,6
71,CSGroupN,5,50,28,21,10,4,1,4,1,1,0.0651559139285714,0.132675961638918,0.2680388175,0.428571428571429,0.080837095,0.114873778928571,Fluctuation,6
72,CSGroupN,6,35,60,60,11,1,1,2,1,0,0.0651559139285714,0.132675961638918,0.2680388175,0.428571428571429,0.080837095,0.114873778928571,Fluctuation,4
74,CSGroupN,2,45,35,30,11,5,1,4,1,100,0.0651559139285714,0.132675961638918,0.2680388175,0.428571428571429,0.080837095,0.114873778928571,Fluctuation,6
75,CSGroupN,4,4,35,15,12,1,1,1,1,0,0.0651559139285714,0.132675961638918,0.2680388175,0.428571428571429,0.080837095,0.114873778928571,Fluctuation,5
76,CSGroupN,4,45,38,30,9,1,1,2,1,0,0.0651559139285714,0.132675961638918,0.2680388175,0.428571428571429,0.080837095,0.114873778928571,Fluctuation,6
78,CSGroupN,4,60,35,20,9,3,1,3,1,0,0.0651559139285714,0.132675961638918,0.2680388175,0.428571428571429,0.080837095,0.114873778928571,Fluctuation,6
80,CSGroupN,5,50,60,40,10,3,3,4,4,15,0.0651559139285714,0.132675961638918,0.2680388175,0.428571428571429,0.080837095,0.114873778928571,Fluctuation,4
81,CSGroupN,4,50,30,25,10,1,1,1,1,0,0.0651559139285714,0.132675961638918,0.2680388175,0.428571428571429,0.080837095,0.114873778928571,Fluctuation,6
82,CSGroupN,3,10,30,20,11,3,1,3,1,0,0.0651559139285714,0.132675961638918,0.2680388175,0.428571428571429,0.080837095,0.114873778928571,Fluctuation,6
83,CSGroupN,4,40,35,30,11,5,3,4,3,5,0.0651559139285714,0.132675961638918,0.2680388175,0.428571428571429,0.080837095,0.114873778928571,Fluctuation,6
84,CSGroupN,3,30,30,30,13,4,1,3,1,0,0.0651559139285714,0.132675961638918,0.2680388175,0.428571428571429,0.080837095,0.114873778928571,Fluctuation,6
