"date";"start";"high";"low";"end";"onvista";"index"
2004-04-01;10611.87;10611.87;10611.87;10611.87;"8313319";"IPC"
2004-04-02;10714.1;10714.1;10714.1;10714.1;"8313319";"IPC"
2004-04-05;10749.23;10749.23;10749.23;10749.23;"8313319";"IPC"
2004-04-06;10714.28;10714.28;10714.28;10714.28;"8313319";"IPC"
2004-04-07;10746.58;10746.58;10746.58;10746.58;"8313319";"IPC"
2004-04-08;10844.03;10844.03;10844.03;10844.03;"8313319";"IPC"
2004-04-13;10686.59;10686.59;10686.59;10686.59;"8313319";"IPC"
2004-04-14;10609.92;10609.92;10609.92;10609.92;"8313319";"IPC"
2004-04-15;10610.42;10610.42;10610.42;10610.42;"8313319";"IPC"
2004-04-16;10677.14;10677.14;10677.14;10677.14;"8313319";"IPC"
2004-04-19;10646.81;10646.81;10646.81;10646.81;"8313319";"IPC"
2004-04-20;10663.44;10663.44;10663.44;10663.44;"8313319";"IPC"
2004-04-21;10539.4;10539.4;10539.4;10539.4;"8313319";"IPC"
2004-04-22;10645.15;10645.15;10645.15;10645.15;"8313319";"IPC"
2004-04-23;10721.62;10721.62;10721.62;10721.62;"8313319";"IPC"
2004-04-26;10648.77;10648.77;10648.77;10648.77;"8313319";"IPC"
2004-04-27;10606.63;10606.63;10606.63;10606.63;"8313319";"IPC"
2004-04-28;10240.91;10240.91;10240.91;10240.91;"8313319";"IPC"
2004-04-29;9980.51;9980.51;9980.51;9980.51;"8313319";"IPC"
2004-04-30;9948.13;9948.13;9948.13;9948.13;"8313319";"IPC"
2004-05-03;10191.52;10191.52;10191.52;10191.52;"8313319";"IPC"
2004-05-04;10333.17;10333.17;10333.17;10333.17;"8313319";"IPC"
2004-05-05;10114.49;10114.49;10114.49;10114.49;"8313319";"IPC"
2004-05-06;9852.41;9852.41;9852.41;9852.41;"8313319";"IPC"
2004-05-07;9790.99;9790.99;9790.99;9790.99;"8313319";"IPC"
2004-05-10;9440.57;9440.57;9440.57;9440.57;"8313319";"IPC"
2004-05-11;9648.1;9648.1;9648.1;9648.1;"8313319";"IPC"
2004-05-12;9690.67;9690.67;9690.67;9690.67;"8313319";"IPC"
2004-05-13;9784.09;9784.09;9784.09;9784.09;"8313319";"IPC"
2004-05-14;9786.32;9786.32;9786.32;9786.32;"8313319";"IPC"
2004-05-17;9605.62;9605.62;9605.62;9605.62;"8313319";"IPC"
2004-05-18;9730.16;9730.16;9730.16;9730.16;"8313319";"IPC"
2004-05-19;9767.63;9767.63;9767.63;9767.63;"8313319";"IPC"
2004-05-20;9810.78;9810.78;9810.78;9810.78;"8313319";"IPC"
2004-05-21;9822.39;9822.39;9822.39;9822.39;"8313319";"IPC"
2004-05-24;9891.49;9891.49;9891.49;9891.49;"8313319";"IPC"
2004-05-25;9991.2;9991.2;9991.2;9991.2;"8313319";"IPC"
2004-05-26;10062.58;10062.58;10062.58;10062.58;"8313319";"IPC"
2004-05-27;10153.61;10153.61;10153.61;10153.61;"8313319";"IPC"
2004-05-28;10028.42;10028.42;10028.42;10028.42;"8313319";"IPC"
2004-05-31;10036.29;10036.29;10036.29;10036.29;"8313319";"IPC"
2004-06-01;10043.32;10043.32;10043.32;10043.32;"8313319";"IPC"
2004-06-02;9981.89;9981.89;9981.89;9981.89;"8313319";"IPC"
2004-06-03;9907.59;9907.59;9907.59;9907.59;"8313319";"IPC"
2004-06-04;10057.59;10057.59;10057.59;10057.59;"8313319";"IPC"
2004-06-07;10368.62;10368.62;10368.62;10368.62;"8313319";"IPC"
2004-06-08;10336.12;10336.12;10336.12;10336.12;"8313319";"IPC"
2004-06-09;10219.03;10219.03;10219.03;10219.03;"8313319";"IPC"
2004-06-10;10230.5;10230.5;10230.5;10230.5;"8313319";"IPC"
2004-06-11;10214.51;10214.51;10214.51;10214.51;"8313319";"IPC"
2004-06-14;10093.02;10093.02;10093.02;10093.02;"8313319";"IPC"
2004-06-15;10220.69;10220.69;10220.69;10220.69;"8313319";"IPC"
2004-06-16;10151.6;10151.6;10151.6;10151.6;"8313319";"IPC"
2004-06-17;10175.33;10175.33;10175.33;10175.33;"8313319";"IPC"
2004-06-18;10224.39;10224.39;10224.39;10224.39;"8313319";"IPC"
2004-06-21;10187.92;10187.92;10187.92;10187.92;"8313319";"IPC"
2004-06-22;10140.25;10140.25;10140.25;10140.25;"8313319";"IPC"
2004-06-23;10137.88;10137.88;10137.88;10137.88;"8313319";"IPC"
2004-06-24;10182.54;10182.54;10182.54;10182.54;"8313319";"IPC"
2004-06-25;10128.79;10128.79;10128.79;10128.79;"8313319";"IPC"
2004-06-28;10137.03;10137.03;10137.03;10137.03;"8313319";"IPC"
2004-06-29;10137.42;10137.42;10137.42;10137.42;"8313319";"IPC"
2004-06-30;10281.82;10281.82;10281.82;10281.82;"8313319";"IPC"
2004-07-01;10260.96;10260.96;10260.96;10260.96;"8313319";"IPC"
2004-07-02;10235.63;10235.63;10235.63;10235.63;"8313319";"IPC"
2004-07-05;10222.45;10222.45;10222.45;10222.45;"8313319";"IPC"
2004-07-06;10121.12;10121.12;10121.12;10121.12;"8313319";"IPC"
2004-07-07;10042.02;10042.02;10042.02;10042.02;"8313319";"IPC"
2004-07-08;9975.12;9975.12;9975.12;9975.12;"8313319";"IPC"
2004-07-09;10042.34;10042.34;10042.34;10042.34;"8313319";"IPC"
2004-07-13;10033.9;10033.9;10033.9;10033.9;"8313319";"IPC"
2004-07-14;9843.02;9843.02;9843.02;9843.02;"8313319";"IPC"
2004-07-15;9875.57;9875.57;9875.57;9875.57;"8313319";"IPC"
2004-07-16;9923.92;9923.92;9923.92;9923.92;"8313319";"IPC"
2004-07-19;9921.16;9921.16;9921.16;9921.16;"8313319";"IPC"
2004-07-20;10025.13;10025.13;10025.13;10025.13;"8313319";"IPC"
2004-07-21;9987.06;9987.06;9987.06;9987.06;"8313319";"IPC"
2004-07-22;9987.33;9987.33;9987.33;9987.33;"8313319";"IPC"
2004-07-23;9907.67;9907.67;9907.67;9907.67;"8313319";"IPC"
2004-07-26;9921.4;9921.4;9921.4;9921.4;"8313319";"IPC"
2004-07-27;10119.96;10119.96;10119.96;10119.96;"8313319";"IPC"
2004-07-28;10090.56;10090.56;10090.56;10090.56;"8313319";"IPC"
2004-07-29;10060.29;10060.29;10060.29;10060.29;"8313319";"IPC"
2004-07-30;10116.39;10116.39;10116.39;10116.39;"8313319";"IPC"
2004-08-02;10173.9;10173.9;10173.9;10173.9;"8313319";"IPC"
2004-08-03;10205.61;10205.61;10205.61;10205.61;"8313319";"IPC"
2004-08-04;10075.8;10075.8;10075.8;10075.8;"8313319";"IPC"
2004-08-05;10066.9;10066.9;10066.9;10066.9;"8313319";"IPC"
2004-08-06;9866.13;9866.13;9866.13;9866.13;"8313319";"IPC"
2004-08-09;9814.06;9814.06;9814.06;9814.06;"8313319";"IPC"
2004-08-10;9910.84;9910.84;9910.84;9910.84;"8313319";"IPC"
2004-08-11;9849.93;9849.93;9849.93;9849.93;"8313319";"IPC"
2004-08-12;9812.66;9812.66;9812.66;9812.66;"8313319";"IPC"
2004-08-13;9790.62;9790.62;9790.62;9790.62;"8313319";"IPC"
2004-08-16;9899.52;9899.52;9899.52;9899.52;"8313319";"IPC"
2004-08-17;9997.03;9997.03;9997.03;9997.03;"8313319";"IPC"
2004-08-18;10080.55;10080.55;10080.55;10080.55;"8313319";"IPC"
2004-08-19;10099.61;10099.61;10099.61;10099.61;"8313319";"IPC"
2004-08-20;10143.43;10143.43;10143.43;10143.43;"8313319";"IPC"
2004-08-23;10169.19;10169.19;10169.19;10169.19;"8313319";"IPC"
2004-08-24;10222.68;10222.68;10222.68;10222.68;"8313319";"IPC"
2004-08-25;10237.89;10237.89;10237.89;10237.89;"8313319";"IPC"
2004-08-26;10198.38;10198.38;10198.38;10198.38;"8313319";"IPC"
2004-08-27;10225.06;10225.06;10225.06;10225.06;"8313319";"IPC"
2004-08-30;10199.54;10199.54;10199.54;10199.54;"8313319";"IPC"
2004-08-31;10264.32;10264.32;10264.32;10264.32;"8313319";"IPC"
2004-09-01;10329.75;10329.75;10329.75;10329.75;"8313319";"IPC"
2004-09-02;10422.63;10422.63;10422.63;10422.63;"8313319";"IPC"
2004-09-03;10335.01;10335.01;10335.01;10335.01;"8313319";"IPC"
2004-09-06;10376.11;10376.11;10376.11;10376.11;"8313319";"IPC"
2004-09-07;10486.8;10486.8;10486.8;10486.8;"8313319";"IPC"
2004-09-08;10537.96;10537.96;10537.96;10537.96;"8313319";"IPC"
2004-09-09;10553.41;10553.41;10553.41;10553.41;"8313319";"IPC"
2004-09-10;10661.53;10661.53;10661.53;10661.53;"8313319";"IPC"
2004-09-13;10620.38;10620.38;10620.38;10620.38;"8313319";"IPC"
2004-09-14;10701.05;10701.05;10701.05;10701.05;"8313319";"IPC"
2004-09-15;10660.91;10660.91;10660.91;10660.91;"8313319";"IPC"
2004-09-17;10790.53;10790.53;10790.53;10790.53;"8313319";"IPC"
2004-09-20;10803.68;10803.68;10803.68;10803.68;"8313319";"IPC"
2004-09-21;10850.36;10850.36;10850.36;10850.36;"8313319";"IPC"
2004-09-22;10777.23;10777.23;10777.23;10777.23;"8313319";"IPC"
2004-09-23;10811.36;10811.36;10811.36;10811.36;"8313319";"IPC"
2004-09-24;10856.44;10856.44;10856.44;10856.44;"8313319";"IPC"
2004-09-27;10687.6;10687.6;10687.6;10687.6;"8313319";"IPC"
2004-09-28;10843.42;10843.42;10843.42;10843.42;"8313319";"IPC"
2004-09-29;10980.32;10980.32;10980.32;10980.32;"8313319";"IPC"
2004-09-30;10957.37;10957.37;10957.37;10957.37;"8313319";"IPC"
2004-10-01;11078.26;11078.26;11078.26;11078.26;"8313319";"IPC"
2004-10-04;11181.63;11181.63;11181.63;11181.63;"8313319";"IPC"
2004-10-05;11117.34;11117.34;11117.34;11117.34;"8313319";"IPC"
2004-10-06;11090.92;11090.92;11090.92;11090.92;"8313319";"IPC"
2004-10-07;11097.96;11097.96;11097.96;11097.96;"8313319";"IPC"
2004-10-08;10920.97;10920.97;10920.97;10920.97;"8313319";"IPC"
2004-10-11;10975.29;10975.29;10975.29;10975.29;"8313319";"IPC"
2004-10-12;11023.16;11023.16;11023.16;11023.16;"8313319";"IPC"
2004-10-13;10942.36;10942.36;10942.36;10942.36;"8313319";"IPC"
2004-10-14;10876;10876;10876;10876;"8313319";"IPC"
2004-10-15;10991.43;10991.43;10991.43;10991.43;"8313319";"IPC"
2004-10-16;11055.76;11055.76;11055.76;11055.76;"8313319";"IPC"
2004-10-18;11055.76;11055.76;11055.76;11055.76;"8313319";"IPC"
2004-10-19;11023.79;11023.79;11023.79;11023.79;"8313319";"IPC"
2004-10-20;11076.85;11076.85;11076.85;11076.85;"8313319";"IPC"
2004-10-21;11166.89;11166.89;11166.89;11166.89;"8313319";"IPC"
2004-10-22;11226.08;11226.08;11226.08;11226.08;"8313319";"IPC"
2004-10-25;11178.01;11178.01;11178.01;11178.01;"8313319";"IPC"
2004-10-26;11341.58;11341.58;11341.58;11341.58;"8313319";"IPC"
2004-10-27;11517.71;11517.71;11517.71;11517.71;"8313319";"IPC"
2004-10-28;11442.45;11442.45;11442.45;11442.45;"8313319";"IPC"
2004-10-29;11564.35;11564.35;11564.35;11564.35;"8313319";"IPC"
2004-11-01;11622.41;11622.41;11622.41;11622.41;"8313319";"IPC"
2004-11-02;11610.41;11610.41;11610.41;11610.41;"8313319";"IPC"
2004-11-03;11765.77;11765.77;11765.77;11765.77;"8313319";"IPC"
2004-11-04;11864.42;11864.42;11864.42;11864.42;"8313319";"IPC"
2004-11-05;11793.87;11793.87;11793.87;11793.87;"8313319";"IPC"
2004-11-08;11760;11760;11760;11760;"8313319";"IPC"
2004-11-09;11786.91;11786.91;11786.91;11786.91;"8313319";"IPC"
2004-11-10;11794.02;11794.02;11794.02;11794.02;"8313319";"IPC"
2004-11-11;11971.95;11971.95;11971.95;11971.95;"8313319";"IPC"
2004-11-12;11957.32;11957.32;11957.32;11957.32;"8313319";"IPC"
2004-11-15;11955.39;11955.39;11955.39;11955.39;"8313319";"IPC"
2004-11-16;11951.16;11951.16;11951.16;11951.16;"8313319";"IPC"
2004-11-17;12020.38;12020.38;12020.38;12020.38;"8313319";"IPC"
2004-11-18;12038.94;12038.94;12038.94;12038.94;"8313319";"IPC"
2004-11-19;11839.21;11839.21;11839.21;11839.21;"8313319";"IPC"
2004-11-22;11879.82;11879.82;11879.82;11879.82;"8313319";"IPC"
2004-11-23;11876.58;11876.58;11876.58;11876.58;"8313319";"IPC"
2004-11-24;11907.32;11907.32;11907.32;11907.32;"8313319";"IPC"
2004-11-25;11997.64;11997.64;11997.64;11997.64;"8313319";"IPC"
2004-11-26;12076.08;12076.08;12076.08;12076.08;"8313319";"IPC"
2004-11-29;12196.39;12196.39;12196.39;12196.39;"8313319";"IPC"
2004-11-30;12102.55;12102.55;12102.55;12102.55;"8313319";"IPC"
2004-12-01;12233.91;12233.91;12233.91;12233.91;"8313319";"IPC"
2004-12-02;12116.13;12116.13;12116.13;12116.13;"8313319";"IPC"
2004-12-03;12109.47;12109.47;12109.47;12109.47;"8313319";"IPC"
2004-12-06;12190.26;12190.26;12190.26;12190.26;"8313319";"IPC"
2004-12-07;12118.31;12118.31;12118.31;12118.31;"8313319";"IPC"
2004-12-08;12113.58;12113.58;12113.58;12113.58;"8313319";"IPC"
2004-12-09;12124.82;12124.82;12124.82;12124.82;"8313319";"IPC"
2004-12-10;12260.86;12260.86;12260.86;12260.86;"8313319";"IPC"
2004-12-13;12290.16;12290.16;12290.16;12290.16;"8313319";"IPC"
2004-12-14;12430.86;12430.86;12430.86;12430.86;"8313319";"IPC"
2004-12-15;12493.85;12493.85;12493.85;12493.85;"8313319";"IPC"
2004-12-16;12505.45;12505.45;12505.45;12505.45;"8313319";"IPC"
2004-12-17;12519.79;12519.79;12519.79;12519.79;"8313319";"IPC"
2004-12-20;12514.07;12514.07;12514.07;12514.07;"8313319";"IPC"
2004-12-21;12651.73;12651.73;12651.73;12651.73;"8313319";"IPC"
2004-12-22;12712.2;12712.2;12712.2;12712.2;"8313319";"IPC"
2004-12-23;12748.45;12748.45;12748.45;12748.45;"8313319";"IPC"
2004-12-27;12819.61;12819.61;12819.61;12819.61;"8313319";"IPC"
2004-12-28;12912.69;12912.69;12912.69;12912.69;"8313319";"IPC"
2004-12-29;13031.57;13031.57;13031.57;13031.57;"8313319";"IPC"
2004-12-30;12968.74;12968.74;12968.74;12968.74;"8313319";"IPC"
2004-12-31;12917.88;12917.88;12917.88;12917.88;"8313319";"IPC"
2005-01-03;13022.82;13022.82;13022.82;13022.82;"8313319";"IPC"
2005-01-04;12777.13;12777.13;12777.13;12777.13;"8313319";"IPC"
2005-01-05;12591.33;12591.33;12591.33;12591.33;"8313319";"IPC"
2005-01-06;12703.47;12703.47;12703.47;12703.47;"8313319";"IPC"
2005-01-07;12453.33;12453.33;12453.33;12453.33;"8313319";"IPC"
2005-01-10;12446.1;12446.1;12446.1;12446.1;"8313319";"IPC"
2005-01-11;12216.8;12216.8;12216.8;12216.8;"8313319";"IPC"
2005-01-12;12329.16;12329.16;12329.16;12329.16;"8313319";"IPC"
2005-01-13;12462.9;12462.9;12462.9;12462.9;"8313319";"IPC"
2005-01-14;12694.74;12694.74;12694.74;12694.74;"8313319";"IPC"
2005-01-17;12817.89;12817.89;12817.89;12817.89;"8313319";"IPC"
2005-01-18;13029.7;13029.7;13029.7;13029.7;"8313319";"IPC"
2005-01-19;13035.81;13035.81;13035.81;13035.81;"8313319";"IPC"
2005-01-20;12769.99;12769.99;12769.99;12769.99;"8313319";"IPC"
2005-01-21;12673.62;12673.62;12673.62;12673.62;"8313319";"IPC"
2005-01-24;12743.58;12743.58;12743.58;12743.58;"8313319";"IPC"
2005-01-25;12866.78;12866.78;12866.78;12866.78;"8313319";"IPC"
2005-01-26;13045.05;13045.05;13045.05;13045.05;"8313319";"IPC"
2005-01-27;12986.4;12986.4;12986.4;12986.4;"8313319";"IPC"
2005-01-28;13040.53;13040.53;13040.53;13040.53;"8313319";"IPC"
2005-01-31;13097.12;13097.12;13097.12;13097.12;"8313319";"IPC"
2005-02-01;13340.52;13340.52;13340.52;13340.52;"8313319";"IPC"
2005-02-02;13339.41;13339.41;13339.41;13339.41;"8313319";"IPC"
2005-02-03;13440.83;13440.83;13440.83;13440.83;"8313319";"IPC"
2005-02-04;13446.95;13446.95;13446.95;13446.95;"8313319";"IPC"
2005-02-07;13476.77;13476.77;13476.77;13476.77;"8313319";"IPC"
2005-02-08;13508.5;13508.5;13508.5;13508.5;"8313319";"IPC"
2005-02-09;13662.38;13662.38;13662.38;13662.38;"8313319";"IPC"
2005-02-10;13708.92;13708.92;13708.92;13708.92;"8313319";"IPC"
2005-02-11;13714.63;13714.63;13714.63;13714.63;"8313319";"IPC"
2005-02-14;13564.96;13564.96;13564.96;13564.96;"8313319";"IPC"
2005-02-15;13695.91;13695.91;13695.91;13695.91;"8313319";"IPC"
2005-02-16;13640.76;13640.76;13640.76;13640.76;"8313319";"IPC"
2005-02-17;13592.03;13592.03;13592.03;13592.03;"8313319";"IPC"
2005-02-18;13580.26;13580.26;13580.26;13580.26;"8313319";"IPC"
2005-02-21;13600.47;13600.47;13600.47;13600.47;"8313319";"IPC"
2005-02-22;13520.59;13520.59;13520.59;13520.59;"8313319";"IPC"
2005-02-23;13541.96;13541.96;13541.96;13541.96;"8313319";"IPC"
2005-02-24;13684.56;13684.56;13684.56;13684.56;"8313319";"IPC"
2005-02-25;13870.2;13870.2;13870.2;13870.2;"8313319";"IPC"
2005-02-28;13789.46;13789.46;13789.46;13789.46;"8313319";"IPC"
2005-03-01;13804.77;13804.77;13804.77;13804.77;"8313319";"IPC"
2005-03-02;13770.26;13770.26;13770.26;13770.26;"8313319";"IPC"
2005-03-03;13782.95;13782.95;13782.95;13782.95;"8313319";"IPC"
2005-03-04;13862.76;13862.76;13862.76;13862.76;"8313319";"IPC"
2005-03-07;13877.69;13877.69;13877.69;13877.69;"8313319";"IPC"
2005-03-08;13752.8;13752.8;13752.8;13752.8;"8313319";"IPC"
2005-03-09;13671.4;13671.4;13671.4;13671.4;"8313319";"IPC"
2005-03-10;13421.39;13421.39;13421.39;13421.39;"8313319";"IPC"
2005-03-11;13532.35;13532.35;13532.35;13532.35;"8313319";"IPC"
2005-03-14;13238.54;13238.54;13238.54;13238.54;"8313319";"IPC"
2005-03-15;13184.27;13184.27;13184.27;13184.27;"8313319";"IPC"
2005-03-16;13096.55;13096.55;13096.55;13096.55;"8313319";"IPC"
2005-03-17;13138.76;13138.76;13138.76;13138.76;"8313319";"IPC"
2005-03-18;13094.4;13094.4;13094.4;13094.4;"8313319";"IPC"
2005-03-22;13062.45;13062.45;13062.45;13062.45;"8313319";"IPC"
2005-03-23;12852.81;12852.81;12852.81;12852.81;"8313319";"IPC"
2005-03-28;12828.91;12828.91;12828.91;12828.91;"8313319";"IPC"
2005-03-29;12581.8;12581.8;12581.8;12581.8;"8313319";"IPC"
2005-03-30;12653.42;12653.42;12653.42;12653.42;"8313319";"IPC"
2005-03-31;12676.9;12676.9;12676.9;12676.9;"8313319";"IPC"
2005-04-01;12714.19;12714.19;12714.19;12714.19;"8313319";"IPC"
2005-04-04;12593.38;12593.38;12593.38;12593.38;"8313319";"IPC"
2005-04-05;12300.7;12300.7;12300.7;12300.7;"8313319";"IPC"
2005-04-06;12170.87;12170.87;12170.87;12170.87;"8313319";"IPC"
2005-04-07;12471.01;12471.01;12471.01;12471.01;"8313319";"IPC"
2005-04-08;12531.63;12531.63;12531.63;12531.63;"8313319";"IPC"
2005-04-11;12425.41;12425.41;12425.41;12425.41;"8313319";"IPC"
2005-04-12;12522.24;12522.24;12522.24;12522.24;"8313319";"IPC"
2005-04-13;12424.37;12424.37;12424.37;12424.37;"8313319";"IPC"
2005-04-14;12233.21;12233.21;12233.21;12233.21;"8313319";"IPC"
2005-04-15;11942.7;11942.7;11942.7;11942.7;"8313319";"IPC"
2005-04-18;11739.99;11739.99;11739.99;11739.99;"8313319";"IPC"
2005-04-19;12011.53;12011.53;12011.53;12011.53;"8313319";"IPC"
2005-04-20;12011.53;12011.53;11842.72;11842.72;"8313319";"IPC"
2005-04-21;12063.62;12063.62;12063.62;12063.62;"8313319";"IPC"
2005-04-22;12063.62;12063.62;11995.32;11995.32;"8313319";"IPC"
2005-04-25;12377.1;12377.1;12377.1;12377.1;"8313319";"IPC"
2005-04-26;12577.72;12577.72;12577.72;12577.72;"8313319";"IPC"
2005-04-27;12577.72;12577.72;12454.69;12454.69;"8313319";"IPC"
2005-04-28;12255.91;12255.91;12255.91;12255.91;"8313319";"IPC"
2005-04-29;12322.99;12322.99;12322.99;12322.99;"8313319";"IPC"
2005-05-02;12424.95;12424.95;12424.95;12424.95;"8313319";"IPC"
2005-05-03;12357.88;12357.88;12357.88;12357.88;"8313319";"IPC"
2005-05-05;12619.91;12619.91;12619.91;12619.91;"8313319";"IPC"
2005-05-06;12619.91;12619.91;12615.83;12615.83;"8313319";"IPC"
2005-05-09;12615.83;12615.83;12563.02;12563.02;"8313319";"IPC"
2005-05-10;12563.02;12563.02;12497.43;12497.43;"8313319";"IPC"
2005-05-11;12497.43;12497.43;12464.84;12464.84;"8313319";"IPC"
2005-05-12;12448.73;12448.73;12448.73;12448.73;"8313319";"IPC"
2005-05-16;12448.73;12448.73;12442.27;12442.27;"8313319";"IPC"
2005-05-17;12442.27;12442.27;12439.46;12439.46;"8313319";"IPC"
2005-05-18;12727.74;12727.74;12727.74;12727.74;"8313319";"IPC"
2005-05-19;12795.33;12795.33;12795.33;12795.33;"8313319";"IPC"
2005-05-20;12883.46;12883.46;12883.46;12883.46;"8313319";"IPC"
2005-05-23;13029.58;13029.58;13029.58;13029.58;"8313319";"IPC"
2005-05-24;13029.58;13029.58;13020.72;13020.72;"8313319";"IPC"
2005-05-25;13020.72;13020.72;13020.72;13020.72;"8313319";"IPC"
2005-05-26;13152.64;13152.64;13152.64;13152.64;"8313319";"IPC"
2005-05-27;13152.64;13152.64;13131.39;13131.39;"8313319";"IPC"
2005-05-30;13161.78;13161.78;13161.78;13161.78;"8313319";"IPC"
2005-05-31;13161.78;13161.78;12964.39;12964.39;"8313319";"IPC"
2005-06-01;13143.62;13143.62;13143.62;13143.62;"8313319";"IPC"
2005-06-02;13284.89;13284.89;13284.89;13284.89;"8313319";"IPC"
2005-06-03;13204.39;13204.39;13204.39;13204.39;"8313319";"IPC"
2005-06-06;13208.43;13208.43;13208.43;13208.43;"8313319";"IPC"
2005-06-07;13148.03;13148.03;13148.03;13148.03;"8313319";"IPC"
2005-06-08;13102.66;13102.66;13102.66;13102.66;"8313319";"IPC"
2005-06-09;13225.28;13225.28;13225.28;13225.28;"8313319";"IPC"
2005-06-10;13214.6;13214.6;13214.6;13214.6;"8313319";"IPC"
2005-06-13;13299.59;13299.59;13299.59;13299.59;"8313319";"IPC"
2005-06-14;13343.1;13343.1;13343.1;13343.1;"8313319";"IPC"
2005-06-15;13501.51;13501.51;13501.51;13501.51;"8313319";"IPC"
2005-06-16;13537.28;13537.28;13537.28;13537.28;"8313319";"IPC"
2005-06-17;13645.96;13645.96;13645.96;13645.96;"8313319";"IPC"
2005-06-20;13709.36;13709.36;13709.36;13709.36;"8313319";"IPC"
2005-06-21;13547.99;13547.99;13547.99;13547.99;"8313319";"IPC"
2005-06-23;13441.65;13441.65;13389.66;13389.66;"8313319";"IPC"
2005-06-25;13299.28;13299.28;13299.28;13299.28;"8313319";"IPC"
2005-06-28;13523.07;13523.07;13523.07;13523.07;"8313319";"IPC"
2005-06-30;13550.14;13550.14;13486.13;13486.13;"8313319";"IPC"
2005-07-02;13509.13;13509.13;13509.13;13509.13;"8313319";"IPC"
2005-07-05;13648.47;13648.47;13648.47;13648.47;"8313319";"IPC"
2005-07-07;13850.36;13850.36;13850.36;13850.36;"8313319";"IPC"
2005-07-09;13871.26;13871.26;13871.26;13871.26;"8313319";"IPC"
2005-07-12;13971.67;13971.67;13971.67;13971.67;"8313319";"IPC"
2005-07-14;14085.06;14085.06;14085.06;14085.06;"8313319";"IPC"
2005-07-16;13952.6;13952.6;13952.6;13952.6;"8313319";"IPC"
2005-07-19;14167.51;14167.51;14167.51;14167.51;"8313319";"IPC"
2005-07-21;14365.05;14365.05;14365.05;14365.05;"8313319";"IPC"
2005-07-23;14318.47;14318.47;14318.47;14318.47;"8313319";"IPC"
2005-07-26;14135.24;14135.24;14067.73;14067.73;"8313319";"IPC"
2005-07-28;14256.84;14256.84;14256.84;14256.84;"8313319";"IPC"
2005-07-30;14409.66;14409.66;14409.66;14409.66;"8313319";"IPC"
2005-08-02;14677.66;14677.66;14677.66;14677.66;"8313319";"IPC"
2005-08-04;14615.96;14615.96;14612.22;14612.22;"8313319";"IPC"
2005-08-06;14463.14;14463.14;14463.14;14463.14;"8313319";"IPC"
2005-08-09;14673.34;14673.34;14673.34;14673.34;"8313319";"IPC"
2005-08-11;14768.95;14768.95;14768.95;14768.95;"8313319";"IPC"
2005-08-13;14673.22;14673.22;14673.22;14673.22;"8313319";"IPC"
2005-08-16;14842.7;14842.7;14559.19;14559.19;"8313319";"IPC"
2005-08-18;14619.98;14619.98;14619.98;14619.98;"8313319";"IPC"
2005-08-19;14619.98;14678.16;14619.98;14678.16;"8313319";"IPC"
2005-08-22;14678.16;14770.27;14678.16;14770.27;"8313319";"IPC"
2005-08-23;14770.27;14770.27;14770.27;14770.27;"8313319";"IPC"
2005-08-24;14717.91;14717.91;14717.91;14717.91;"8313319";"IPC"
2005-08-25;14604.61;14604.61;14604.61;14604.61;"8313319";"IPC"
2005-08-26;14444.84;14444.84;14444.84;14444.84;"8313319";"IPC"
2005-08-29;14444.84;14444.84;14444.84;14444.84;"8313319";"IPC"
2005-08-30;14008.2;14008.2;14008.2;14008.2;"8313319";"IPC"
2005-08-31;14008.2;14243.19;14008.2;14243.19;"8313319";"IPC"
2005-09-01;14486.59;14486.59;14486.59;14486.59;"8313319";"IPC"
2005-09-02;14772.7;14772.7;14772.7;14772.7;"8313319";"IPC"
2005-09-05;14772.7;14857.31;14772.7;14857.31;"8313319";"IPC"
2005-09-06;14857.31;15030.62;14857.31;15030.62;"8313319";"IPC"
2005-09-07;15030.62;15246.23;15030.62;15246.23;"8313319";"IPC"
2005-09-08;15055.92;15055.92;15055.92;15055.92;"8313319";"IPC"
2005-09-09;15055.92;15212.88;15055.92;15212.88;"8313319";"IPC"
2005-09-12;15212.88;15214.42;15212.88;15214.42;"8313319";"IPC"
2005-09-13;15214.42;15214.42;15087.29;15087.29;"8313319";"IPC"
2005-09-14;15087.29;15221.39;15087.29;15221.39;"8313319";"IPC"
2005-09-15;15428.78;15428.78;15428.78;15428.78;"8313319";"IPC"
2005-09-16;15428.78;15428.78;15428.78;15428.78;"8313319";"IPC"
2005-09-19;15428.78;15656.84;15428.78;15656.84;"8313319";"IPC"
2005-09-20;15656.84;15656.84;15563.47;15563.47;"8313319";"IPC"
2005-09-21;15563.47;15734.41;15563.47;15734.41;"8313319";"IPC"
2005-09-22;15661.13;15661.13;15661.13;15661.13;"8313319";"IPC"
2005-09-23;15661.13;15661.13;15649.33;15649.33;"8313319";"IPC"
2005-09-26;15765.53;15765.53;15765.53;15765.53;"8313319";"IPC"
2005-09-27;15765.53;15801.81;15765.53;15801.81;"8313319";"IPC"
2005-09-28;15869.33;15869.33;15869.33;15869.33;"8313319";"IPC"
2005-09-29;15841.84;15841.84;15841.84;15841.84;"8313319";"IPC"
2005-10-03;15841.84;16051.02;15841.84;16051.02;"8313319";"IPC"
2005-10-04;16051.02;16051.02;15933.41;15933.41;"8313319";"IPC"
2005-10-05;15933.41;15933.41;15720.35;15720.35;"8313319";"IPC"
